coin,epoch,gamma,theta,curr_power,cumsum_realized,simple_fixed,baseline_fixed,baseline_fixed_walk,simple_moving,baseline_moving,simple_fixed_pct,baseline_fixed_pct,baseline_fixed_walk_pct,simple_moving_pct,baseline_moving_pct,date
FIL,10050001,0.754,4442666.683213913,3.137002638719566e+19,7.793521545719266e+25,220642753.821253,514833092.2495902,297446306.3988569,297446306.3988569,554548787.9374157,67.06869538831552,67.0686953883155,40.27415220890616,71.20626824882336,81.27935206627133,2030-05-01
FIL,10070001,0.754,4454270.225977255,3.176321201714892e+19,7.856897438490516e+25,220882852.199687,515393321.79926956,298048524.4237499,298048524.4237499,555152235.1952132,67.14167800264357,67.14167800264357,40.355692372208665,71.35043443042424,81.36779839089928,2030-05-01
FIL,10090001,0.754,4465897.501146793,3.201139618732244e+19,7.920742377052817e+25,221122423.4321536,515952321.3416917,298651204.3320936,298651204.3320936,555754357.5594794,67.21450038060902,67.21450038060901,40.43729507440976,71.49471118323135,81.45605052794603,2030-05-01
FIL,10110001,0.754,4477509.483980718,3.2108266269052813e+19,7.984840853376316e+25,221361468.67602372,516510093.5773886,299252323.48608935,299252323.48608935,556355157.9390728,67.28716287401743,67.28716287401743,40.518686450879734,71.63861430392276,81.54410890375847,2030-05-01
FIL,10130001,0.754,4489098.384505454,3.2504086588485587e+19,8.049601516662997e+25,221599989.0861272,517066641.2009633,299851483.4010876,299851483.4010876,556954639.2364662,67.359665833902,67.359665833902,40.599812546901106,71.78204839845846,81.63197394374748,2030-05-01
FIL,10150001,0.754,4500725.206586522,3.2732317359630737e+19,8.114901369421983e+25,221837985.8147583,517621966.90110266,300451837.5585353,300451837.5585353,557552804.3477591,67.43200961052523,67.43200961052523,40.68110034303825,71.9257683850909,81.71964607238989,2030-06-01
FIL,10170001,0.754,4512374.480486341,3.315284256246388e+19,8.18102141969837e+25,222075460.01168153,518176073.36059016,301052582.18076974,301052582.18076974,558149656.1626928,67.50419455338054,67.50419455338054,40.76244100800556,72.0695818458723,81.80712571323055,2030-06-01
FIL,10190001,0.754,4524045.022920832,3.3266739695991103e+19,8.247462788626106e+25,222312412.82413688,518728963.2563193,301653652.9016825,301653652.9016825,558745197.5646639,67.57622101119411,67.5762210111941,40.84382582664875,72.21347337207078,81.89441328888442,2030-06-01
FIL,10210001,0.754,4535675.3788854955,3.3418250105119535e+19,8.314223115451383e+25,222548845.3968457,519280639.25930655,302251887.4438731,302251887.4438731,559339431.4307388,67.6480893319264,67.6480893319264,40.924826627433625,72.35668593975288,81.98150922103865,2030-06-01
FIL,10230001,0.754,4547291.278567192,3.3780333218376475e+19,8.3816230444731e+25,222784758.872016,519831104.0347039,302848615.6719884,302848615.6719884,559932360.6316668,67.71979986277398,67.71979986277398,41.00562347368607,72.4995379078854,82.06841393045447,2030-07-01
FIL,10250001,0.754,4558952.032736653,3.436408132243259e+19,8.450021936850565e+25,223020154.3893479,520380360.2418117,303446882.46219474,303446882.46219474,560523988.0318943,67.79135295017109,67.79135295017107,41.08662864084385,72.64275819548469,82.15512783696936,2030-07-01
FIL,10270001,0.754,4570678.856452616,3.464000677461379e+19,8.519025146934986e+25,223255033.08603942,520928410.5340919,304047766.3127797,304047766.3127797,561114316.489579,67.86274893979135,67.86274893979135,41.16798815729346,72.78660498642034,82.24165135949899,2030-07-01
FIL,10290001,0.754,4582413.074888833,3.4798004475714265e+19,8.588487767430124e+25,223489396.0967917,521475257.55918056,304648254.446462,304648254.446462,561703348.856603,67.93398817654945,67.93398817654945,41.24929409377778,72.93035704589248,82.32798491603934,2030-07-01
FIL,10310001,0.754,4594121.528926966,3.497693487321546e+19,8.65835569281495e+25,223723244.55381477,522020903.958901,305246652.78723586,305246652.78723586,562291087.9785876,68.00507100460287,68.00507100460285,41.33031707284805,73.07360882564616,82.41412892366866,2030-07-01
FIL,10330001,0.754,4605774.134138165,3.513976689765324e+19,8.728411350384986e+25,223956579.58683258,522565352.3692759,305841432.8050275,305841432.8050275,562877536.6949058,68.07599776735336,68.07599776735334,41.41085013193144,73.21599440779933,82.50008379854941,2030-08-01
FIL,10350001,0.754,4617410.5463369,3.5429963020246794e+19,8.79903521550796e+25,224189402.3230889,523108605.42054075,306434626.68881524,306434626.68881524,563462697.8386967,68.1467688074488,68.1467688074488,41.491168428884926,73.35800028215002,82.58584995593043,2030-08-01
FIL,10370001,0.754,4629065.281039663,3.5710814828524618e+19,8.870303503430185e+25,224421713.88735268,523650665.73715615,307027994.7141997,307027994.7141997,564046574.2368796,68.21738446678475,68.21738446678474,41.57151030456513,73.50004784460704,82.67142781014881,2030-08-01
FIL,10390001,0.754,4640720.381200739,3.615652304628042e+19,8.942286537845493e+25,224653515.40192312,524191535.9378205,307620621.7935141,307620621.7935141,564629168.7101667,68.28784508650611,68.28784508650611,41.65175185634094,73.6419180304973,82.75681777463198,2030-08-01
FIL,10410001,0.754,4652426.404216467,3.6324470448726245e+19,9.01485989494211e+25,224884807.9866356,524731218.63548297,308215074.5786909,308215074.5786909,565210484.0730773,68.35815100700883,68.35815100700883,41.732240608213736,73.78422527577806,82.84202026189968,2030-09-01
FIL,10430001,0.754,4664083.407631329,3.646817680941631e+19,9.08766332923474e+25,225115592.7588667,525269716.4373556,308806278.60185766,308806278.60185766,565790523.1339515,68.42830256794143,68.42830256794143,41.81228947855878,73.92575479340113,82.92703568356588,2030-09-01
FIL,10450001,0.754,4675721.947034762,3.6847803775924294e+19,9.161146910639548e+25,225345870.83354,525807031.94492656,309395791.0953844,309395791.0953844,566369288.6949637,68.49830010820683,68.49830010820682,41.892109316232315,74.06687937234888,83.01186445034094,2030-09-01
FIL,10470001,0.754,4687389.415994606,3.722191334407541e+19,9.23537197171867e+25,225575643.3231308,526343167.75397176,309986012.57712036,309986012.57712036,566946783.5521352,68.56814396596373,68.56814396596371,41.97202515072422,74.20817367740692,83.09650697203338,2030-09-01
FIL,10490001,0.754,4699100.44357207,3.7733024629554495e+19,9.310583302663492e+25,225804911.3376723,526878126.4545686,310577677.0023778,310577677.0023778,567523010.4953496,68.63783447862848,68.63783447862848,42.052136359392115,74.34981341161048,83.18096365755207,2030-10-01
FIL,10510001,0.754,4710867.882330693,3.8027377342457676e+19,9.386520973768029e+25,226033675.98476046,527411910.6311077,311171424.9354657,311171424.9354657,568097972.3083645,68.70737198287664,68.70737198287664,42.132529674476146,74.49195192093508,83.265234914908,2030-10-01
FIL,10530001,0.76,4722636.797951167,3.832102200255458e+19,9.463056763043212e+25,226261938.36955938,527944522.8623051,311764479.8943526,311764479.8943526,573196910.536217,68.77675681464453,68.77675681464451,42.21282916103434,74.63392453777494,84.01257834870623,2030-10-01
FIL,10550001,0.76,4734403.577646412,3.859815431049156e+19,9.540156001833864e+25,226489699.59480682,528475965.7212158,312356660.88094574,312356660.88094574,573773905.6401771,68.8459893091309,68.8459893091309,42.29301031197219,74.77568793263337,84.0971476223489,2030-10-01
FIL,10570001,0.76,4746135.651874436,3.8657139587999015e+19,9.617406231839865e+25,226716960.76081935,529006241.775245,312946333.3641783,312946333.3641783,574349633.9274089,68.9150698007986,68.9150698007986,42.37285181221011,74.91685081183788,84.18153122063693,2030-10-01
FIL,10590001,0.76,4757803.824713409,3.8930783500044616e+19,9.695045248864784e+25,226943722.96549785,529535353.58616155,313532040.46597356,313532040.46597356,574924098.1792611,68.98399862337615,68.98399862337614,42.45215640083696,75.05706441042179,84.26572955122826,2030-11-01
FIL,10610001,0.76,4769475.319036518,3.928442975308681e+19,9.77338407906222e+25,227169987.30433264,530063303.71010935,314117163.40137047,314117163.40137047,575497301.1709759,69.05277610985931,69.05277610985931,42.531381893486035,75.19713816423919,84.34974302088585,2030-11-01
FIL,10630001,0.76,4781151.557773596,3.947651672031573e+19,9.852195910160334e+25,227395754.8704089,530590094.69762063,314701773.69037706,314701773.69037706,576069245.6717024,69.1214025925128,69.12140259251278,42.610537973947736,75.33708919460837,84.43357203547951,2030-11-01
FIL,10650001,0.76,4792809.868872933,3.982257163899863e+19,9.9316472374966e+25,227621026.75441182,531115729.0936275,315284738.41047317,315284738.41047317,576639934.4445099,69.18987840287176,69.18987840287176,42.68947124480869,75.4766462889335,84.51721699998808,2030-11-01
FIL,10670001,0.76,4804465.815821442,4.0271240076544336e+19,1.0011795402875233e+26,227845804.04463208,531640209.4374747,315866838.7108837,315866838.7108837,577209370.2464012,69.25820387174352,69.2582038717435,42.76828747346997,75.61599644809522,84.60067831850112,2030-12-01
FIL,10690001,0.76,4816179.802410539,4.064897836768696e+19,1.0092889014713136e+26,228070087.82697073,532163538.2629316,316451086.77774996,316451086.77774996,577777555.8283257,69.326379329209,69.326379329209,42.847394509148465,75.75586076537927,84.68395639422101,2030-12-01
FIL,10710001,0.76,4827908.093786391,4.107872702571998e+19,1.017476022081459e+26,228293879.18494502,532685718.0982049,317035295.292179,317035295.292179,578344493.9351939,69.39440510462457,69.39440510462455,42.92649618943729,75.89571561412598,84.76705162946499,2030-12-01
FIL,10730001,0.76,4839694.349773606,4.156710265051603e+19,1.0257729531651893e+26,228517179.19969293,533206751.4659501,317621633.0390724,317621633.0390724,578910187.3058887,69.4622815266233,69.46228152662329,43.00588616724574,76.0360801841056,84.84996442566687,2030-12-01
FIL,10750001,0.76,4851499.879056256,4.166855669156269e+19,1.0341091893013492e+26,228739988.949979,533726640.8832842,318208168.74191046,318208168.74191046,579474638.67328,69.53000892311687,69.53000892311685,43.08530294823741,76.17649214315611,84.93269518337915,2030-12-01
FIL,10770001,0.76,4863235.719599573,4.198714759898585e+19,1.0424824803311685e+26,228962309.51219928,534245388.8617983,318790488.3295301,318790488.3295301,580037850.7642381,69.59758762129695,69.59758762129697,43.16414886832954,76.31589479792294,85.01524430227495,2031-01-01
FIL,10790001,0.76,4874973.262336214,4.220626726792971e+19,1.0509118484268984e+26,229184141.96038643,534762997.9075682,319372141.6565829,319372141.6565829,580599826.2996455,69.66501794763688,69.66501794763687,43.242904576914896,76.45513795523551,85.09761218114977,2031-01-01
FIL,10810001,0.76,4886652.85120338,4.2331402002459976e+19,1.0593551451904313e+26,229405487.36621514,535279470.5211686,319950178.8169339,319950178.8169339,581160567.9944116,69.73230022789322,69.7323002278932,43.32117065747318,76.59351543114387,85.17979921792366,2031-01-01
FIL,10830001,0.76,4898321.529973633,4.255873205968109e+19,1.067865873892081e+26,229626346.7990071,535794809.19768316,320526935.5917097,320526935.5917097,581720078.5574845,69.79943478710724,69.79943478710724,43.39926337415897,76.73158639297974,85.26180580964294,2031-01-01
FIL,10850001,0.76,4909959.869370449,4.265776877048055e+19,1.0764070079521677e+26,229846721.32573637,536309016.4267181,321101456.50151247,321101456.50151247,582278360.6918653,69.86642194960669,69.86642194960669,43.4770533553113,76.86912210661242,85.34363235248225,2031-02-01
FIL,10870001,0.76,4921514.031965309,4.251846585001853e+19,1.0849276135023565e+26,230066612.01103428,536822094.6924132,321671095.6521776,321671095.6521776,582835417.09462,69.93326203900713,69.93326203900713,43.55418234755125,77.00548916612769,85.42527924174634,2031-02-01
FIL,10890001,0.76,4932930.9439941645,4.261415932413182e+19,1.0934344476334852e+26,230286019.9171949,537334046.4734547,322233258.0950636,322233258.0950636,583391250.4568937,69.99995537821371,69.99995537821371,43.63029899551044,77.14006636156236,85.50674687187218,2031-02-01
FIL,10910001,0.76,4944316.810925398,4.2732070502083174e+19,1.1019843456453231e+26,230504946.10417974,537844874.243086,322793189.8672126,322793189.8672126,583945863.4639219,70.06650228942254,70.06650228942253,43.706113611234365,77.27410955225244,85.58803563643058,2031-02-01
FIL,10930001,0.76,4955644.002351004,4.301839140143836e+19,1.1105709299949457e+26,230723391.62962344,538354580.4691212,323349541.3154043,323349541.3154043,584499258.795046,70.1329030941224,70.13290309412238,43.781443452029464,77.40729564200484,85.66914592812836,2031-03-01
FIL,10950001,0.76,4966932.140955152,4.299263182227354e+19,1.119160627660225e+26,230941357.5488383,538863167.613956,323903286.06813073,323903286.06813073,585051439.1237236,70.19915811309619,70.19915811309619,43.85642034693931,77.5398577096983,85.75007813881011,2031-03-01
FIL,10970001,0.76,4978165.584898495,4.324095494779364e+19,1.1277998277224232e+26,231158844.91481972,539370638.1345792,324453666.21240157,324453666.21240157,585602407.1175431,70.26526766642252,70.2652676664225,43.930941674742925,77.67161431702098,85.83083265946007,2031-03-01
FIL,10990001,0.76,4989372.063459608,4.346282526724057e+19,1.1364795183931618e+26,231375854.77825123,539876994.4825861,325002048.5942489,325002048.5942489,586152165.4382364,70.33123207347727,70.33123207347727,44.0051925060361,77.80289267598769,85.91140988020415,2031-03-01
FIL,11010001,0.76,5000562.050528554,4.382953914430648e+19,1.1452250218244306e+26,231592388.18750948,540382239.1041887,325548950.5095648,325548950.5095648,586700716.7416905,70.39705165293512,70.3970516529351,44.07924288254756,77.93381662310021,85.99181019031157,2031-03-01
FIL,11030001,0.76,5011729.330521914,4.380905082269685e+19,1.1539784322996476e+26,231808446.1886695,540886374.4402287,326094072.53641987,326094072.53641987,587248063.6779627,70.46272672277108,70.46272672277107,44.15305226262622,78.06431447914196,86.07203397819708,2031-04-01
FIL,11050001,0.76,5022857.873531273,4.418313639992833e+19,1.1628053016891584e+26,232024029.82550943,541389402.9261886,326636638.52598476,326636638.52598476,587794208.8912904,70.52825760026201,70.528257600262,44.2265155559233,78.19420044028695,86.15208163142248,2031-04-01
FIL,11070001,0.76,5033992.622836034,4.450604259129156e+19,1.1716967435896731e+26,232239140.13951588,541891326.9922036,327178843.3916728,327178843.3916728,588339155.0201068,70.5936446019882,70.59364460198819,44.299929953141756,78.32399995126231,86.23195353669875,2031-04-01
FIL,11090001,0.76,5045115.116325479,4.483903246283119e+19,1.1806446190115669e+26,232453778.16988885,542392149.0630739,327719789.4747602,327719789.4747602,588882904.6970516,70.6588880438349,70.6588880438349,44.37317391152482,78.4534981197446,86.31165007988787,2031-04-01
FIL,11110001,0.76,5056259.667923739,4.5208913725104595e+19,1.1896796786434704e+26,232667944.9535466,542891871.5582753,328261145.58002675,328261145.58002675,589425460.5489846,70.72398824099378,70.72398824099376,44.446473386803866,78.58309444425925,86.39117164600452,2031-05-01
FIL,11130001,0.76,5067399.525092234,4.556551793263502e+19,1.1987759447974326e+26,232881641.52513096,543390496.8919721,328801611.44171715,328801611.44171715,589966825.1969982,70.78894550796447,70.78894550796446,44.51965232333519,78.7124776515775,86.47051861921817,2031-05-01
FIL,11150001,0.76,5078548.144147829,4.603050047276683e+19,1.2079570536934964e+26,233094868.917012,543888027.4730278,329341840.36056453,329341840.36056453,590507001.2564303,70.85376015855617,70.85376015855616,44.592799177867434,78.84180413667306,86.5496913828548,2031-05-01
FIL,11170001,0.76,5089725.124277114,4.622330128192076e+19,1.2172018380912662e+26,233307628.15929326,544384465.7050176,329882779.559439,329882779.559439,591045991.3368762,70.91843250588906,70.91843250588906,44.666042204129866,78.97130065712979,86.62869031939874,2031-05-01
FIL,11200001,0.76,5106401.813973479,4.684056408451571e+19,1.2311555680608153e+26,233625891.4900027,545127080.1433395,330688657.2926611,330688657.2926611,591852258.4413401,71.01517489153709,71.01517489153709,44.7751578387548,79.1642213450425,86.74686363303435,2031-06-01
FIL,11220001,0.76,5117573.511232615,4.734741730516223e+19,1.2405983042709441e+26,233837484.85015783,545620797.9837015,331227688.4376299,331227688.4376299,592388294.9537331,71.07949284611597,71.07949284611595,44.84814251501669,79.2932610926454,86.82542966970935,2031-06-01
FIL,11240001,0.76,5128773.002694923,4.773914904374385e+19,1.25012259641267e+26,234048613.64829776,546113431.846028,331767396.7887797,331767396.7887797,592923154.5756875,71.14366958795277,71.14366958795276,44.92121888481863,79.42246295799507,86.90382321138593,2031-06-01
FIL,11260001,0.76,5139961.148178329,4.7860958525541474e+19,1.259680485098117e+26,234259278.9043877,546604984.110238,332305895.51657534,332305895.51657534,593456839.8911154,71.20770542708595,71.20770542708595,44.99413147193431,79.55137524918234,86.98204463678405,2031-06-01
